Name
A. K. Hangal
Aadhi
Mandira Bedi
Manini Mishra
Manisha Koirala
Manjari Phadnis
Manjima Mohan
Manju Bhargavi
Manju Warrier
Manjula
Manjula Vijayakumar
Manorama
Mantra
Manushi Chhillar
Manya
Manya Pathak
Masumeh Makhija
Mawra Hocane
Mayuri Kango
Meena
Meena Kumari
Meenakshi
Meenakshi
Meenakshi Dixit
Meenakshi Seshadri
Meenakshi Shirodkar
Meera
Meera Chopra
Meera Jasmine
Meera Nandan
Meera Syal
Meera Vasudevan
Mehreen Pirzada
Megha Akash
Meghana Gaonkar
Meghna Naidu
Meghana Raj
Meher Vij
Merle Oberon
Mia Uyeda
Minissha Lamba
Mini Mathur
Mink Brar
Mita Vashisht
Mishti
Mithila Palkar
Mithra Kurian
Moloya Goswami
Momal Sheikh
Monalisa
Mona Singh
Monali Thakur
Monica
Monica Bedi
Monisha Unni
Moon Moon Sen
Mouni Roy
Moushumi Chatterji
Mrinal Dev-Kulkarni
Mrinalini Sharma
Mrunal Thakur
Mrunmayee Deshpande
Mukta Barve
Mumaith Khan
Mumtaj
Mumtaz Shanti
Mumtaz
Mumtaz Sorcar
Mugdha Godse
Munmun Dutta
Mugdha Chaphekar
Muskaan Mihani
Mynavathi
Nabha Natesh
Nadira
Nadiya Moidu
Nagma
Nalini
Nalini Jaywant
Namrata Shirodkar
Namrata Thapa
Namitha
Namitha Pramod
Nanda
Nandana Sen
Nandita Chandra
Nandita Swetha
Nandita Das
Nargis
Nargis Fakhri
Nathalia Kaur
Nauheed Cyrusi
Nausheen Sardar Ali
Navaneet Kaur
Navneet Kaur Dhillon
Navya Nair
Nayanthara
Nazriya Nazim
Neelam
Neelam Verma
Neelima Azeem
Neena Gupta
Neena Kulkarni
Neha Bamb
Neha Dhupia
Neha Hinge
Neha Khan
Neha Mahajan
Neha Oberoi
Neha Sharma
Neeru Bajwa
Neethu
Neetu Chandra
Neetu Singh
Nethra Raghuraman
Nia Sharma
Nicolette Bird
Nidhhi Agerwal
Nidhi Subbaiah
Niharika Konidela
Niharika Singh
Niharica Raizada
Nikesha Patel
Niki Aneja
Nikita Anand
Nikita J Palekar
Nikita Dutta
Nikita Thukral
Nikki Galrani
Meera Chopra
Nimisha Sajayan
Nimmi
Nirmala Chennappa
Nirupa Roy
Nirmalamma
Nirosha
Nisha Agarwal
Nisha Kothari
Nisha Ravikrishnan
Shantipriya
Nishi
Nishita Goswami
Nithya Das
Nithya Menen
Nivedita Jain
Nivedita Joshi Saraf
Nivetha Thomas
Nivetha Pethuraj
Noor Jehan
Nora Fatehi
Nutan
Nimrat Kaur
Nushrat Bharucha
Nathalia Kaur
Nyla Usha
Oviya Helen
Padmapriya
Padma Khanna
Padma Kumta
Padma Lakshmi
Padma Vasanthi
Padmaja Rao
Padmini Kolhapure
Padmini
Padmavati Rao
Pallavi Joshi
Pallavi Kulkarni
Pallavi Subhash
Pallavi Sharda
Panchi Bora
