subcat1,name,height, gender
Actor,Phoebe Cates,168.91,F
Actor,Kim Cattrall,168.91,F
Actor,Cyd Charisse,168.91,F
Actor,Priyanka Chopra,168.91,F
Actor,Toni Collette,168.91,F
Actor,Lynn Collins,168.91,F
Actor,Jennifer Connelly,168.91,F
Actor,jj,167.6,F
Actor,Camille Cooper,168.91,F
Actor,Billy Crystal,168.91,M
Actor,Rivers Cuomo,168.91,M
Actor,Alexandra Daddario,168.91,F
Actor,Pam Dawber,168.91,F
Actor,Cote De Pablo,168.91,F
Actor,Jack Dee,168.91,M
Actor,Kim Director,168.91,F
Actor,Anne Marie Duff,168.91,F
Actor,Megalyn Echikunwoke,168.91,F
Actor,Kimberly Elise,168.91,F
Actor,Alison Elliott,168.91,F
Actor,Meg Foster,168.91,F
Actor,Martin Freeman,168.91,M
Actor,Megan Gallagher,168.91,F
Actor,Lane Garrison,168.91,M
Actor,Chris Gauthier,168.91,F
Actor,Rebecca Gayheart,168.91,F
Actor,Li Gong,168.91,F
Actor,Rachel Grant,168.91,F
Actor,Ona Grauer,168.91,F
Actor,Laura Harris,168.91,F
Actor,Martina Hingis,168.91,F
Actor,Clint Howard,168.91,M
Actor,Zeljko Ivanek,168.91,M
Actor,Glenda Jackson,168.91,F
Actor,Leon Jackson,168.91,M
Actor,Shooter Jennings,168.91,M
Actor,Angelina Jolie,168.91,F
Actor,Lil Jon,168.91,F
Actor,Quincy Jones,168.91,M
Actor,Jane Kaczmarek,168.91,F
Actor,Rinko Kikuchi,168.91,F
Actor,Nastassja Kinski,168.91,F
Actor,Bruno Kirby,168.91,M
Actor,Erik Knudsen,168.91,M
Actor,Marshall Lancaster,168.91,M
Actor,Murphy Lee,168.91,F
Actor,Chyler Leigh,168.91,F
Actor,Charlotte Lewis,168.91,F
Actor,Anne Lockhart,168.91,F
Actor,Louise Lombard,168.91,F
Actor,Traci Lords,168.91,F
Actor,Matt Lucas,168.91,M
Actor,Peter MacNicol,168.91,M
Actor,Sarah Manners,168.91,F
Actor,Joseph Marcell,168.91,M
Actor,Mary McDonnell,168.91,F
Actor,Kevin McHale,168.91,M
Actor,Melina Mercouri,168.91,F
Athlete,Lionel Messi,170.18,M
Athlete,Dina Meyer,168.91,F
Athlete,Warren Mitchell,168.91,M
Athlete,Taylor Momsen,168.91,F
Athlete,Carey Mulligan,168.91,F
Historical Figure,Napoleon Bonaparte,168.91,M
Historical Figure,Rosie O'Donnell,168.91,F
Historical Figure,Patsy Palmer,168.91,F
Historical Figure,Amanda Peet,168.91,F
Historical Figure,Eva Pigford,168.91,F
Historical Figure,CCH Pounder,168.91,F
Historical Figure,Molly Price,168.91,F
Historical Figure,Jason Priestley,168.91,M
Historical Figure,Lou Taylor Pucci,168.91,F
Historical Figure,Shawn Pyfrom,168.91,M
Historical Figure,Aishwarya Rai,168.91,F
Historical Figure,Leven Rambin,168.91,F
Historical Figure,Zuleikha Robinson,168.91,F
Historical Figure,Emmy Rossum,168.91,F
Historical Figure,Zoe Saldana,168.91,F
Historical Figure,Tom Savini,168.91,M
Historical Figure,Peter Scolari,168.91,M
Historical Figure,Mallika Sherawat,168.91,M
Historical Figure,Martin Short,168.91,M
Historical Figure,Sarah Silverman,168.91,F
Historical Figure,Richard Simmons,168.91,M
Historical Figure,Fisher Stevens,168.91,M
Historical Figure,BooBoo Stewart,168.91,M
Historical Figure,Jon Stewart,168.91,M
Actor,Ben Stiller,168.9,M
Actor,Larenz Tate,168.91,M
Actor,Tamara Taylor,168.91,F
Actor,Ingrid Torrance,168.91,F
Actor,Jeanne Tripplehorn,168.91,F
Actor,Midge Ure,168.91,F
Actor,Leonor Varela,168.91,F
Actor,Emmanuelle Vaugier,168.91,F
Actor,Suzanne Vega,168.91,F
Actor,Diana Vickers,168.91,F
Actor,Sharni Vinson,168.91,F
Actor,Ashley Walters,168.91,F
Actor,Danny Webb,168.91,M
Actor,Pete Wentz,168.91,M
Actor,Andy Williams,168.91,F
Actor,Sarah Wynter,168.91,F
Actor,Susannah York,168.91,F
Actor,Jose Zuniga,168.91,M
Actor,Daniel Auteuil,169.54,M
Actor,Robert Carlyle,169.54,M
Actor,Alexa Davalos,169.54,F
Actor,Julie Delpy,169.54,F
Actor,Pam Grier,169.54,F
Actor,Audrey Hepburn,169.54,F
Actor,Annie Ilonzeh,169.54,F
Actor,Howard Jones,169.54,M
Actor,Melina Kanakaredes,169.54,F
Actor,Wayne Knight,169.54,M
Actor,Peter Kwong,169.54,M
Actor,Martin Lawrence,169.54,M
Actor,Tom Lenk,169.54,M
Actor,Elizabeth Montgomery,169.54,F
Actor,Kathryn Morris,169.54,F
Actor,Dustin Nguyen,169.54,M
Actor,David Nykl,169.54,M
Actor,Gabrielle Union,169.54,F
Actor,Keith Allen,167.64,M
Actor,Krista Allen,167.64,F
Actor,Madchen Amick,167.64,F
Actor,Loni Anderson,167.64,F
Actor,Melody Anderson,167.64,F
Actor,Pamela Anderson,167.64,F
Actor,ANT ,167.64,F
Actor,Lysette Anthony,167.64,F
Actor,Marc Anthony,167.64,M
Actor,Asia Argento,167.64,F
Actor,Kate Ashfield,167.64,F
Actor,Obba Babatunde,167.64,F
Actor,Ellen Barkin,167.64,F
Actor,Fantasia Barrino,167.64,F
Actor,Mikhail Baryshnikov,167.64,M
Actor,Alexandra Bastedo,167.64,F
Actor,Daisy Beaumont,167.64,F
Actor,LauraLee Bell,167.64,F
Singer,Justin Bieber,168,M
Singer,Juliette Binoche,167.64,F
Actor,Jack Black,167.6,M
Actor,Betsy Blair,167.64,F
Actor,Big Boi,167.64,F
Actor,Tom Bosley,167.64,M
Actor,Lara Flynn Boyle,167.64,F
Actor,Michelle Branch,167.64,F
Actor,Amy Brenneman,167.64,F
Actor,Johnny Briggs,167.64,M
Actor,Kelly Brook,167.64,F
Actor,Ian Broudie,167.64,M
Actor,Agnes Bruckner,167.64,F
Actor,Ellen Burstyn,167.64,F
Actor,Lauren Bush,167.64,F
Actor,Rose Byrne,167.64,F
Actor,Rebecca Cartwright,167.64,F
Actor,Cassie ,167.64,F
Actor,Cher ,167.64,F
Actor,Maggie Cheung,167.64,F
Actor,Melanie Chisholm,167.64,F
Actor,Hamish Clark,167.64,M
Actor,Hillary Rodham Clinton,167.64,F
Actor,Phil Collins,167.64,M
Actor,Perry Como,167.64,M
Actor,Tulisa Contostavlos,167.64,M
Actor,Kevin Conway,167.64,M
Actor,Brady Corbet,167.64,M
Actor,Marion Cotillard,167.64,F
Actor,Fearne Cotton,167.64,F
Actor,Eliza Coupe,167.64,F
Actor,Christina Cox,167.64,F
Actor,Nikki Cox,167.64,F
Actor,Jonny Coyne,167.64,M
Actor,Macaulay Culkin,167.64,M
Actor,Erin Cummings,167.64,F
Actor,Kaley Cuoco,167.64,F
Actor,Tawny Cypress,167.64,F
Actor,D'Angelo ,167.64,F
Actor,Tyne Daly,167.64,F
Actor,Viola Davis,167.64,F
Actor,Charlie Day,167.64,F
Actor,Doris Day,167.64,F
Actor,Chris De Burgh,167.64,F
Actor,Drea De Matteo,167.64,F
Actor,Portia De Rossi,167.64,F
Actor,Lana Del Rey,167.64,F
Actor,Catherine Deneuve,167.64,F
Actor,Bruce Dickinson,167.64,M
Actor,Dido ,167.64,F
Actor,Charlie Dimmock,167.64,F
Actor,Traci Dinwiddie,167.64,F
Actor,Elisa Donovan,167.64,F
Actor,Tiffany Dupont,167.64,F
Actor,Ms Dynamite,167.64,F
Actor,Lisa Edelstein,167.64,F
Other,AM,167.64,F
Other,Jennifer Ellison,167.64,F
Other,Sam Faiers,167.64,F
Other,Peter Falk,167.64,M
Other,Vera Farmiga,167.64,F
Other,Farrah Fawcett,167.64,F
Other,Tamara Feldman,167.64,F
Other,Vanessa Ferlito,167.64,F
Other,Flava Flav,167.64,F
Other,Dexter Fletcher,167.64,M
Other,Bridget Fonda,167.64,F
Other,Kate Ford,167.64,F
Other,Willa Ford,167.64,F
Politician,Al Franken,167.64,M
Politician,Mira Furlan,167.64,F
Politician,Bruno Ganz,167.64,M
Politician,Melissa George,167.64,F
Politician,Susan George,167.64,F
Politician,Deborah Gibson,167.64,F
Politician,Leah Gibson,167.64,F
Politician,Michelle Goh,167.64,F
Politician,Eva Green,167.64,F
Politician,Lucy Griffiths,167.64,F
Politician,Sienna Guillory,167.64,F
Politician,Luis Guzman,167.64,M
Politician,Buddy Hackett,167.64,M
Politician,Esther Hall,167.64,F
Politician,Richard Hammond,167.64,M
Politician,Valerie Harper,167.64,F
Politician,Danneel Harris,167.64,F
Politician,Teri Hatcher,167.64,F
Politician,Goldie Hawn,167.64,F
Politician,Rita Hayworth,167.64,F
Politician,Keeley Hazell,167.64,F
Politician,Tim Healy,167.64,M
Politician,Bella Heathcote,167.64,F
Politician,Amelia Heinle,167.64,F
Politician,Amelia Heinle,167.64,F
Politician,Missy Higgins,167.64,F
Politician,Melanie Hill,167.64,F
Politician,Rebecca Holden,167.64,F
Politician,Matthew Horne,167.64,M
Politician,Kate Hudson,167.64,F
Politician,Rachel Hurd Wood,167.64,F
Politician,Michael Hurst,167.64,M
Politician,Monica Irimia,167.64,F
Politician,Louise Jameson,167.64,F
Politician,Ron Jeremy,167.64,F
Politician,Jin ,167.64,F
Politician,Lil Jon,167.64,F
Politician,Alex Jones,167.64,F
Politician,January Jones,167.64,F
Politician,Julia Jones,167.64,F
Politician,Buster Keaton,167.64,M
Politician,Kate Kelton,167.64,F
Politician,Deborah Kerr,167.64,F
Politician,Margot Kidder,167.64,F
Politician,Yun Jin Kim,167.64,F
Politician,T.R. Knight,167.64,F
Singer,Beyonce Knowles,167.64,F
Singer,Walter Koenig,167.64,M
Singer,Stepfanie Kramer,167.64,M
Actor,Diane Kruger,167.6,F
Actor,David Krumholtz,167.64,M
Actor,Burt Kwouk,167.64,M
Actor,Dichen Lachman,167.64,M
Actor,Alan Ladd,167.64,M
Actor,Robia LaMorte,167.64,M
Actor,Juliet Landau,167.64,F
Actor,Kate Lawler,167.64,F
Actor,Peggy Lee,167.64,F
Actor,Rachelle Lefevre,167.64,F
Actor,Kristin Lehman,167.64,F
Actor,Al Leong,167.64,M
Actor,Gary Lewis,167.64,M
Actor,Juliette Lewis,167.64,F
Actor,Jet Li,167.64,F
Actor,Jeff Licon,167.64,M
Actor,LisaRaye ,167.64,M
Actor,Peyton List,170.18,F
Actor,Cee Lo,167.64,F
Actor,George Lucas,167.64,M
Actor,Isabel Lucas,167.64,F
Actor,Shauna Macdonald,167.64,F
Actor,Leslie Mann,167.64,F
Actor,Julianna Margulies,167.64,F
Actor,Cheech Marin,167.64,F
Actor,Jean Marsh,167.64,F
Actor,Penny Marshall,167.64,F
Actor,Anna Maxwell Martin,167.64,F
Actor,Groucho Marx,167.64,F
Actor,Kari Matchett,167.64,F
Actor,Jenny McCarthy,167.64,F
Actor,Kelli McCarty,167.64,F
Actor,AnnaLynne McCord,167.64,F
Actor,Sylvester McCoy,167.64,M
Actor,Paul McCrane,167.64,M
Actor,Reba McEntire,167.64,F
Actor,Joseph McFadden,167.64,M
Actor,Leo McKern,167.64,M
Actor,Jayne Middlemiss,167.64,F
Actor,Penelope Ann Miller,167.64,F
Actor,Rhona Mitra,167.64,F
Actor,Katherine Moennig,167.64,F
Actor,Gretchen Mol,167.64,F
Actor,Brian Molko,167.64,M
Actor,Jenny Mollen,167.64,F
Actor,Sophie Monk,167.64,F
Actor,Matt Monro,167.64,M
Actor,J J Moses,167.64,M
Actor,Kate Moss,167.64,F
Actor,Diana Muldaur,167.64,F
Actor,Sheree Murphy,167.64,F
Actor,Ornella Muti,167.64,F
Actor,Eve Myles,167.64,F
Actor,Barbara Nedeljakova,167.64,F
Actor,Olivia Newton John,167.64,F
Actor,Andy Nyman,167.64,F
Actor,Masi Oka,167.64,F
Actor,Al Pacino,167.6,M
Actor,Zoie Palmer,167.64,F
Actor,Danielle Panabaker,167.64,F
Actor,Sarah Paulson,167.64,F
Actor,Suzi Perry,167.64,F
Actor,Michelle Pfeiffer,167.64,F
Actor,Regis Philbin,167.64,M
Actor,Busy Phillips,167.64,M
Actor,Dominique Pinon,167.64,F
Actor,Gary Player,167.64,M
Actor,Donald Pleasance,167.64,M
Actor,Michael J. Pollard,167.64,M
Actor,Teri Polo,167.64,F
Actor,Ellen Pompeo,167.64,F
Actor,Eva Pope,167.64,F
Actor,Cole Porter,167.64,M
Actor,Patricia Potter,167.64,F
Actor,Cynthia Preston,167.64,F
Actor,Kelly Preston,167.64,F
Actor,Victoria Principal,167.64,F
Actor,Pauline Quirke,167.64,F
Actor,Pauline Quirke,167.64,F
Actor,Gilda Radner,167.64,F
Actor,Claude Rains,167.64,F
Actor,Mary Lynn Rajskub,167.64,F
Actor,Victor Rasuk,167.64,M
Actor,Navi Rawat,167.64,M
Actor,Kelly Reilly,167.64,F
Actor,Alfonso Ribeiro,167.64,M
Actor,Wendy Richard,167.64,F
Actor,Claire Richards,167.64,F
Actor,Lisa Rinna,167.64,F
Actor,Natalie Robb,167.64,F
Actor,Samantha Robson,167.64,F
Actor,Kelly Rowan,167.64,F
Actor,Gena Rowlands,167.64,F
Actor,Saul Rubinek,167.64,M
Actor,Camilla Rutherford,167.64,F
Actor,Katee Sackhoff,167.64,F
Actor,Melissa Sagemiller,167.64,F
Actor,Pamela Salem,167.64,F
Actor,Hiroyuki Sanada,167.64,F
Actor,Ellen Sandweiss,167.64,F
Actor,Susan Sarandon,167.64,F
Actor,Kaya Scodelario,167.64,F
Actor,Jenny Seagrove,167.64,F
Actor,Lea Seydoux,167.64,F
Actor,Vinessa Shaw,167.64,F
Actor,Parry Shen,167.64,M
Actor,Maggie Siff,167.64,F
Actor,John Singleton,167.64,M
Actor,Courtney Thorne Smith,167.64,F
Actor,Rena Sofer,167.64,F
Actor,John Spencer,167.64,M
Historical Figure,Joseph Stalin,172,M
Singer,Ringo Starr,167.64,M
Singer,Gwen Stefani,167.64,F
Singer,Debra Stephenson,167.64,F
Singer,Jessica Stevenson,167.64,F
Singer,Emma Stone,167.64,F
Actor,Madeleine Stowe,167.64,F
Actor,Meryl Streep,167.64,F
Actor,David Suchet,167.64,M
Actor,Alison Sudol,167.64,F
Actor,Dominique Swain,167.64,F
Actor,Hilary Swank,167.64,F
Actor,Loretta Swit,167.64,F
Actor,Said Taghmaoui,167.64,F
Actor,George Takei,167.64,M
Actor,Amber Tamblyn,167.64,F
Actor,Christine Taylor,167.64,F
Actor,Kristin Scott Thomas,167.64,F
Actor,Meg Tilly,167.64,F
Actor,Ian Tracey,167.64,M
Actor,Michelle Trachtenberg,167.64,F
Actor,Antje Traue,167.64,F
Actor,Anthea Turner,167.64,F
Actor,Twiggy ,167.64,F
Actor,Judy Tylor,167.64,F
Actor,Ricky Ullman,167.64,M
Actor,Laura Vandervoort,167.64,F
Actor,Nia Vardalos,167.64,F
Actor,Paz Vega,167.64,F
Actor,Carol Vorderman,167.64,F
Actor,Caitlin Wachs,167.64,F
Actor,Sonya Walger,167.64,F
Actor,Polly Walker,167.64,F
Actor,Amelia Warner,167.64,F
Actor,Jason Watkins,167.64,M
Actor,Rachel Weisz,167.64,F
Actor,Raquel Welch,167.64,F
Actor,Jodie Whittaker,167.64,F
Actor,Spice Williams,167.64,F
Actor,Vanessa Williams,167.64,F
Actor,Oprah Winfrey,167.64,F
Actor,Henry Winkler,167.64,M
Actor,Kate Winslet,167.64,F
Actor,Evan Rachel Wood,167.64,M
Actor,Bill Wyman,167.64,M
Actor,Loretta Young,167.64,F
Actor,Gary Beadle,170.81,M
Actor,Corbin Bleu,170.81,M
Actor,Alexandra Breckenridge,170.81,F
Actor,Jerry Bruckheimer,170.81,F
Actor,Sarah Chalke,170.81,F
Actor,Stephen Dorff,170.81,M
Actor,Lil Fizz,170.81,M
Actor,Joshua Gomez,170.81,M
Actor,Martha Hackett,170.81,F
Actor,Alex Kingston,170.81,F
Actor,Moby ,170.81,F
Actor,Temuera Morrison,170.81,F
Actor,Jack Noseworthy,170.81,M
Actor,Bodie Olmos,170.81,M
Actor,Paula Patton,170.81,F
Actor,Ryan Robbins,170.81,M
Actor,Tanya Roberts,170.81,F
Actor,Saigon ,170.81,F
Actor,Indira Varma,170.81,F
Actor,Carter Wong,170.81,M
Actor,Fann Wong,170.81,M
Actor,Steve Zahn,170.81,M
Actor,Catherine Zeta Jones,170.81,F
Actor,Bryan Adams,171.45,M
Actor,Liam Aiken,171.45,M
Actor,Kirstie Alley,171.45,F
Actor,Ed Asner,171.45,M
Actor,Catherine Bach,171.45,F
Actor,Gary Barlow,171.45,M
Actor,Kristin Bauer,171.45,F
Actor,Drake Bell,171.45,M
Actor,Lake Bell,171.45,M
Actor,Camilla Belle,171.45,F
Actor,Tony Bennett,171.45,M
Actor,Claudia Black,171.45,F
Actor,Rachael Blake,171.45,F
Actor,Rachel Blanchard,171.45,F
Actor,Deanne Bray,171.45,F
Actor,Matthew Broderick,171.45,M
Actor,Sandra Bullock,171.45,F
Actor,Hilarie Burton,171.45,F
Actor,Amanda Bynes,171.45,F
Other,Adam Campbell,171.45,M
Other,Christa Campbell,171.45,F
Other,Larry Joe Campbell,171.45,M
Other,Tia Carrere,171.45,F
Other,Stephen Chow,171.45,M
Other,Clifton Collins Jr,171.45,M
Other,William Conrad,171.45,M
Other,Darren Criss,171.45,M
Other,Bing Crosby,171.45,M
Other,Cathy Lee Crosby,171.45,F
Other,Tim Curry,171.45,M
Other,YaYa DaCosta,171.45,M
Other,Phil Daniels,171.45,M
Other,Joaquim De Almeida,171.45,M
Other,Catherine Dent,171.45,F
Other,Amanda Donohoe,171.45,F
Other,Illeana Douglas,171.45,F
Other,Charles Durning,171.45,M
Other,Fred Durst,171.45,M
Other,Roger Ebert,171.45,M
Other,David Eigenberg,171.45,M
Other,Jesse Eisenberg,171.45,M
Other,Giancarlo Esposito,171.45,M
Other,Sarah Ferguson,171.45,F
Other,Darlanne Fluegel,171.45,F
Other,Jennifer Garner,171.45,F
Other,Willie Garson,171.45,F
Other,Ricky Gervais,171.45,M
Other,Rick Gomez,171.45,M
Other,Linda Gray,171.45,F
Other,Scott Grimes,171.45,M
Other,Ayre Gross,171.45,M
Other,Robert David Hall,171.45,M
Other,Kirk Hammett,171.45,M
Other,Amber Heard,171.45,F
Other,Katharine Hepburn,171.45,F
Other,Harry Hill,171.45,M
Other,Bryce Dallas Howard,171.45,M
Other,Elizabeth Hurley,171.45,F
Other,Lauren Hutton,171.45,F
Other,Randi Ingerman,171.45,F
Other,Jem ,171.45,M
Other,Elton John,171.45,M
Other,Suranne Jones,171.45,M
Other,Arielle Kebbel,171.45,F
Other,Harvey Keitel,171.45,M
Other,Gene Kelly,171.45,M
Other,Skandar Keynes,171.45,M
Other,Shahrukh Khan,171.45,M
Other,Anna Kournikova,171.45,F
Actor,Jennifer Lawrence,171.45,F
Actor,Matthew Lawrence,171.45,M
Actor,Bruce Lee,171.45,M
Actor,Logan Lerman,171.45,F
Actor,Garrett Maggart,171.45,M
Actor,Sophie Marceau,171.45,F
Actor,Cindy Margolis,171.45,F
Actor,David McCallum,171.45,M
Actor,Mary McCormack,171.45,F
Actor,Gates McFadden,171.45,F
Actor,Rove McManus,171.45,F
Actor,Ian McShane,171.45,M
Actor,Debra Messing,171.45,F
Actor,Chris Moyles,171.45,F
Actor,Martina Navratilova,171.45,F
Actor,Dermot O'Leary,171.45,M
Actor,Geraldine Page,171.45,F
Actor,Mary Louise Parker,171.45,F
Actor,Pitbull ,171.45,F
Actor,Jon Polito,171.45,M
Actor,Susan May Pratt,171.45,F
Actor,Kim Raver,171.45,F
Actor,Chris Rea,171.45,F
Actor,Amanda Redman,171.45,F
Actor,Gloria Reuben,171.45,F
Actor,Giovanni Ribisi,171.45,M
Actor,Natasha Richardson,171.45,F
Actor,Jai Rodriguez,171.45,M
Actor,Sarah Roemer,171.45,F
Comedian,Joe Rogan,171.45,M
Comedian,Isabella Rossellini,171.45,F
Comedian,Kelly Rowland,171.45,F
Comedian,Jeri Ryan,171.45,F
Comedian,Susan Saint James,171.45,F
Comedian,James Saito,171.45,M
Comedian,Miguel Sandoval,171.45,M
Comedian,Joe Satriani,171.45,M
Comedian,Tracy Scoggins,171.45,F
Comedian,Ashley Scott,171.45,F
Comedian,Ryan Seacrest,171.45,M
Comedian,Jake Shears,171.45,M
Singer,Ed Sheeran,172,M
Singer,Pauly Shore,171.45,M
Singer,Frank Sinatra,171.45,M
Singer,Claire Sinclair,171.45,F
Singer,Helen Slater,171.45,F
Singer,Andrew Hayden Smith,171.45,M
Singer,Samantha Smith,171.45,F
Singer,Victoria Smurfit,171.45,F
Singer,Steven Spielberg,171.45,M
Singer,Julia Stiles,171.45,F
Singer,Elaine Stritch,171.45,F
Singer,Serinda Swan,171.45,F
Singer,Andy Taylor,171.45,F
Singer,Kim Tiddy,171.45,F
Singer,Gabriel Tigerman,171.45,M
Singer,Eleanor Tomlinson,171.45,F
Singer,Travis Tritt,171.45,M
Singer,Holly Valance,171.45,F
Singer,Wilmer Valderrama,171.45,M
Singer,Harriet Walter,171.45,F
Singer,Lesley Ann Warren,171.45,F
Singer,Sharon Warren,171.45,F
Singer,Justin Whalin,171.45,M
Singer,Shailene Woodley,171.45,M
Singer,Burt Young,171.45,M
Singer,Kevin Zegers,171.45,M
Singer,Peter Andre,172.08,M
Singer,Naveen Andrews,172.08,M
Singer,Ronnie Barker,172.08,F
Singer,Johnny Contardo,172.08,M
Actor,Tom Cruise,172.08,M
Actor,Rupert Grint,172.08,M
Actor,Mariska Hargitay,172.08,F
Actor,Christie Hayes,172.08,F
Actor,Danny John Jules,172.08,M
Actor,Ben Kingsley,172.08,M
Actor,Chantal Kreviazuk,172.08,F
Actor,Hudson Leick,172.08,M
Actor,Ludacris ,172.08,M
Actor,Tobey Maguire,172.08,M
Actor,Maria Menounos,172.08,F
Actor,Christopher Mintz Plasse,172.08,M
Actor,Michael Owen,172.08,M
Actor,Pele ,172.08,F
Actor,Nathan Phillips,172.08,M
Actor,Jeremy Piven,172.08,M
Actor,Izabella Scorupco,172.08,F
Actor,Serena Scott Thomas,172.08,F
Actor,Richard Speight Jr,172.08,M
Actor,Rachael Taylor,172.08,F
Actor,Emma Thompson,172.08,F
Actor,Nana Visitor,172.08,F
Actor,Faye Wong,172.08,F
Actor,Donnie Yen,172.08,M
Actor,Kaye Adams,170.18,F
Actor,Jenny Agutter,170.18,F
Actor,Jane Alexander,170.18,F
Actor,Chad Allen,170.18,M
Actor,Susie Amy,170.18,F
Actor,Julie Andrews,170.18,F
Actor,Michael Angarano,170.18,M
Actor,Christien Anholt,170.18,M
Actor,Billie Joe Armstrong,170.18,F
Actor,Gemma Arterton,170.18,F
Actor,Richard Attenborough,170.18,M
Actor,Hayley Atwell,170.18,F
Actor,Alana Austin,170.18,F
Actor,Morena Baccarin,170.18,F
Actor,GW Bailey,170.18,F
Actor,Brigitte Bardot,170.18,F
Actor,Kacey Barnfield,170.18,F
Actor,Kate Beckinsale,170.1,F
Actor,Jamie Bell,170.18,F
Actor,Matthew Bellamy,170.18,M
Actor,Gina Bellman,170.18,F
Actor,Monica Bellucci,170.18,F
Actor,Candice Bergen,170.18,F
Actor,Jessica Biel,170.18,F
Actor,Rachel Blakely,170.18,F
Actor,Emily Blunt,170.18,F
Actor,James Blunt,170.18,M
Actor,Lindy Booth,170.18,F
Actor,Barbara Bosson,170.18,F
Actor,Lorraine Bracco,170.18,F
Other,Abby Brammell,170.18,F
Other,Alex Breckinridge,170.18,F
Other,Connie Britton,170.18,F
Other,Rob Brydon,170.18,M
Other,Levar Burton,170.18,M
Other,Yancy Butler,170.18,M
Other,Amanda Byram,170.18,F
Other,Adolph Caesar,170.18,M
Other,James Callis,170.18,M
Other,Mariah Carey,170.18,F
Other,Elizabeth Carling,170.18,F
Other,Duane Dog Chapman,170.18,M
Other,Craig Charles,170.18,M
Other,Daveigh Chase,170.18,M
Other,Nick Cheung,170.18,M
Other,Caroline Chikezie,170.18,F
Other,Michael Chiklis,170.18,M
Other,Melinda Clarke,170.18,F
Other,Lauren Cohan,170.18,F
Other,Taylor Cole,170.18,F
Other,Jeffrey Combs,170.18,M
Other,Robert Conrad,170.18,M
Actor,Abbie Cornish,170.1,F
Actor,Brian Cox,170.18,M
Actor,Kenneth Cranham,170.18,M
Actor,Elizabeth Croft,170.18,F
Actor,Dermot Crowley,170.18,M
Actor,Jamie Lee Curtis,170.18,F
Actor,Willem Dafoe,170.18,M
Actor,Brittany Daniel,170.18,F
Actor,William Daniels,170.18,M
Actor,Blythe Danner,170.18,F
Actor,Sybil Danning,170.18,F
Actor,Kimberley Davies,170.18,F
Actor,Hope Davis,170.18,F
Actor,Julienne Davis,170.18,F
Actor,Paige Davis,170.18,F
Actor,Rosario Dawson,170.18,F
Actor,James Dean,170.18,M
Actor,Ellen DeGeneres,170.18,F
Actor,Kim Delaney,170.18,F
Actor,Chris DeMetral,170.18,F
Actor,Susan Dey,170.18,F
Actor,Celine Dion,170.18,F
Actor,Tommy Docherty,170.18,M
Actor,Courtnee Draper,170.18,M
Actor,Faye Dunaway,170.18,F
Actor,Griffin Dunne,170.18,M
Actor,Erica Durance,170.18,F
Actor,Lara Dutta,170.18,F
Actor,Lara Dutta,170.18,F
Actor,Bob Dylan,170.18,M
Actor,Shirley Eaton,170.18,F
Actor,Noel Edmonds,170.18,M
Actor,Jennifer Ehle,170.18,F
Actor,Nathalie Emmanuel,170.18,F
Actor,Cedric the Entertainer,170.18,M
Actor,Eve ,170.18,F
Actor,Richard Fairbank,170.18,M
Actor,Debrah Farentino,170.18,M
Actor,Jenni JWoww Farley,170.18,F
Actor,Pam Ferris,170.18,F
Actor,Mark Feuerstein,170.18,M
Actor,Keith Flint,170.18,M
Actor,Jane Fonda,170.18,F
Actor,Faith Ford,170.18,F
Actor,Vivica A Fox,170.18,F
Actor,Yvette Freeman,170.18,F
Actor,Jenny Frost,170.18,F
Actor,Nick Frost,170.18,M
Actor,Zach Galifianakis,170.18,M
Actor,Greta Garbo,170.18,F
Actor,Teri Garr,170.18,F
Actor,Genevieve Gaunt,170.18,F
Actor,Janina Gavankar,170.18,F
Actor,Giancarlo Giannini,170.18,M
Actor,Erin Gray,170.18,F
Actor,Eddie Griffin,170.18,F
Actor,Eva Habermann,170.18,F
Actor,Deidre Hall,170.18,F
Actor,Mark Hamill,170.18,M
Actor,Neil Hannon,170.18,M
Actor,Sarah Harding,170.18,F
Actor,Hill Harper,170.18,F
Actor,Naomie Harris,170.18,F
Actor,Juliana Hatfield,170.18,F
Actor,Anne Hathaway,170.18,F
Actor,Brad Hawkins,170.18,M
Actor,Christina Hendricks,170.18,F
Actor,Marilu Henner,170.18,F
Actor,Torri Higginson,170.18,F
Actor,John Hillerman,170.18,M
Actor,Nicky Hilton,170.18,F
Actor,Paris Hilton,170.18,F
Actor,Aisha Hinds,170.18,F
Actor,Alfred Hitchcock,170.18,M
Actor,Judy Holliday,170.18,F
Actor,Polly Holliday,170.18,F
Actor,Tom Hulce,170.18,M
Actor,Sammo Hung,170.18,M
Actor,Bonnie Hunt,170.18,F
Actor,Helen Hunt,170.18,F
Actor,Eddie Izzard,170.18,F
Actor,Jamelia ,170.18,F
Actor,Ulrika Jonsson,170.18,F
Actor,Diane Keaton,170.18,F
Actor,Catherine Keener,170.18,F
Actor,Grace Kelly,170.18,F
Actor,Andy Kindler,170.18,F
Actor,Michael Kitchen,170.18,M
Actor,Keira Knightley,170.2,F
Actor,Eva La Rue,170.18,F
Actor,Hedy Lamarr,170.18,F
Actor,Ted Lange,170.18,M
Actor,Brie Larson,170.18,M
Actor,Ali Larter,170.18,M
Actor,Sanaa Lathan,170.18,F
Actor,Denis Lawson,170.18,M
Actor,Nigella Lawson,170.18,F
Actor,Sabrina Le Beauf,170.18,F
